Date Local,County Code,Parameter Name,Units of Measure,Arithmetic Mean,CBSA Name
2019-07-27,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.252381,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.975,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.425,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.579167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.1125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.545833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-27,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.466667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.808333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.708333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.683333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.7875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.570833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.583333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.818182,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-28,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.670833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.75,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.916667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.745833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.133333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.734783,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.233333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-29,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.070833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.978261,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.616667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.179167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.766667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.869565,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.933333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.833333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-30,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.181818,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.229167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.216667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.404167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.65,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.275,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.116667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.33913,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-07-31,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.218182,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.133333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.783333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.154167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.986957,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.916667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.95,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.941667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.570833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-01,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.583333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.491667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.808333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.645833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.045833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.241667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.566667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.916667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-02,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.741667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.191667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.395833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.329167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.016667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.145833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.958333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.283333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.445833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-03,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.716667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.245833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.0625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.404167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.825,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.958333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-04,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.154167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.858333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.579167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.820833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.691667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.675,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,99,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.382609,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.0625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.020833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-05,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.930435,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.456522,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.65,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.525,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,86,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-06,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
