Date Local,County Code,Parameter Name,Units of Measure,Arithmetic Mean,CBSA Name
2019-02-22,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-22,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-22,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-22,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-23,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-23,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-23,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-23,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-24,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),24,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-24,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-24,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-24,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-25,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-25,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),39,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-25,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),24,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-25,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),41,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-26,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-26,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),29,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-26,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-26,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-27,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-27,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-27,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-27,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-28,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-28,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-28,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-02-28,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-01,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-01,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-01,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-01,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-02,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-02,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-02,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-02,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-03,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-03,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-03,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-03,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-04,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-04,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-04,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-04,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-05,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-05,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-05,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-05,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),26,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-06,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-06,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-06,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-06,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-07,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-07,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-07,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-07,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-08,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-08,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),26,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-08,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-08,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-09,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-09,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-09,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-09,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-10,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-10,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-10,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-10,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-11,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-11,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-11,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-11,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-12,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),28,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-12,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-12,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-12,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-13,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),30,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-13,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-13,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-13,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-14,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-14,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-14,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),32,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-14,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),31,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-15,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-15,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-15,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-15,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-16,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-16,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-16,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-16,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-17,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-17,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-17,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-17,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-18,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),27,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-18,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-18,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-18,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-19,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-19,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-19,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-19,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-20,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-20,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-20,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-20,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-21,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-21,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-21,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-21,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-22,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-22,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-22,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-22,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),26,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-23,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-23,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-23,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-23,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-24,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-24,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-24,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-24,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-25,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-25,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-25,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-25,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-26,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),24,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-26,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-26,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-26,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-27,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-27,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-27,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),28,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-27,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-28,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-28,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-28,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-28,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),24,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-29,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-29,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-29,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-29,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-30,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-30,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-30,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-30,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-31,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-31,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-31,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-03-31,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-01,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-01,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-01,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-01,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-02,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),26,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-02,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-02,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-02,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-03,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-03,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),26,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-03,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-03,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-04,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-04,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-04,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-04,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-05,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-05,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-05,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-05,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-06,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-06,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-06,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-06,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-07,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-07,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-07,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-07,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-08,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),29,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-08,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-08,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-08,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-09,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-09,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-09,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-09,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-10,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-10,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-10,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-10,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-11,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-11,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-11,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-11,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),14,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-12,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-12,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-12,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-12,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-13,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-13,86,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-13,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-13,11,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),10,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-04-14,99,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17,"Miami-Fort Lauderdale-West Palm Beach, FL"
